sku_id,part_name,category,aircraft_type,unit_cost_usd,lead_time_days,month_index,monthly_demand,annual_demand,holding_cost_pct,reorder_cost_usd,safety_stock,eoq,abc_class,aog_critical
MRO-0209,Airframe Component [A320neo] #209,Airframe Component,A320neo,3869.49,17,16,3,36,0.25,1500.0,3,10,A,False
MRO-0209,Airframe Component [A320neo] #209,Airframe Component,A320neo,3869.49,17,17,4,48,0.25,1500.0,3,12,A,False
MRO-0209,Airframe Component [A320neo] #209,Airframe Component,A320neo,3869.49,17,18,6,72,0.25,1500.0,3,15,A,False
MRO-0209,Airframe Component [A320neo] #209,Airframe Component,A320neo,3869.49,17,19,3,36,0.25,1500.0,3,10,A,False
MRO-0209,Airframe Component [A320neo] #209,Airframe Component,A320neo,3869.49,17,20,10,120,0.25,1500.0,3,19,A,False
MRO-0209,Airframe Component [A320neo] #209,Airframe Component,A320neo,3869.49,17,21,4,48,0.25,1500.0,3,12,A,False
MRO-0209,Airframe Component [A320neo] #209,Airframe Component,A320neo,3869.49,17,22,6,72,0.25,1500.0,3,15,A,False
MRO-0209,Airframe Component [A320neo] #209,Airframe Component,A320neo,3869.49,17,23,4,48,0.25,1500.0,3,12,A,False
MRO-0209,Airframe Component [A320neo] #209,Airframe Component,A320neo,3869.49,17,24,6,72,0.25,1500.0,3,15,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,1,1,12,0.25,1500.0,3,3,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,2,1,12,0.25,1500.0,3,3,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,3,3,36,0.25,1500.0,3,6,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,4,4,48,0.25,1500.0,3,7,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,5,1,12,0.25,1500.0,3,3,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,6,3,36,0.25,1500.0,3,6,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,7,2,24,0.25,1500.0,3,5,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,8,2,24,0.25,1500.0,3,5,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,9,2,24,0.25,1500.0,3,5,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,10,3,36,0.25,1500.0,3,6,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,11,3,36,0.25,1500.0,3,6,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,12,3,36,0.25,1500.0,3,6,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,13,8,96,0.25,1500.0,3,9,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,14,2,24,0.25,1500.0,3,5,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,15,3,36,0.25,1500.0,3,6,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,16,0,0,0.25,1500.0,3,1,C,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,17,3,36,0.25,1500.0,3,6,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,18,2,24,0.25,1500.0,3,5,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,19,3,36,0.25,1500.0,3,6,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,20,2,24,0.25,1500.0,3,5,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,21,4,48,0.25,1500.0,3,7,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,22,3,36,0.25,1500.0,3,6,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,23,2,24,0.25,1500.0,3,5,A,False
MRO-0210,Airframe Component [A320neo] #210,Airframe Component,A320neo,11660.43,15,24,2,24,0.25,1500.0,3,5,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,1,12,144,0.25,1500.0,5,30,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,2,11,132,0.25,1500.0,5,29,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,3,12,144,0.25,1500.0,5,30,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,4,15,180,0.25,1500.0,5,34,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,5,16,192,0.25,1500.0,5,35,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,6,19,228,0.25,1500.0,5,38,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,7,17,204,0.25,1500.0,5,36,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,8,7,84,0.25,1500.0,5,23,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,9,18,216,0.25,1500.0,5,37,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,10,14,168,0.25,1500.0,5,32,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,11,13,156,0.25,1500.0,5,31,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,12,13,156,0.25,1500.0,5,31,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,13,14,168,0.25,1500.0,5,32,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,14,9,108,0.25,1500.0,5,26,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,15,10,120,0.25,1500.0,5,27,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,16,12,144,0.25,1500.0,5,30,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,17,10,120,0.25,1500.0,5,27,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,18,6,72,0.25,1500.0,5,21,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,19,8,96,0.25,1500.0,5,24,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,20,3,36,0.25,1500.0,5,15,B,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,21,5,60,0.25,1500.0,5,19,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,22,11,132,0.25,1500.0,5,29,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,23,10,120,0.25,1500.0,5,27,A,False
MRO-0211,Airframe Component [A350-900] #211,Airframe Component,A350-900,1865.18,44,24,11,132,0.25,1500.0,5,29,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,1,16,192,0.25,1500.0,6,14,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,2,10,120,0.25,1500.0,6,11,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,3,11,132,0.25,1500.0,6,11,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,4,6,72,0.25,1500.0,6,8,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,5,21,252,0.25,1500.0,6,16,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,6,11,132,0.25,1500.0,6,11,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,7,13,156,0.25,1500.0,6,12,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,8,14,168,0.25,1500.0,6,13,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,9,9,108,0.25,1500.0,6,10,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,10,14,168,0.25,1500.0,6,13,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,11,9,108,0.25,1500.0,6,10,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,12,14,168,0.25,1500.0,6,13,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,13,14,168,0.25,1500.0,6,13,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,14,15,180,0.25,1500.0,6,13,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,15,11,132,0.25,1500.0,6,11,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,16,16,192,0.25,1500.0,6,14,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,17,9,108,0.25,1500.0,6,10,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,18,11,132,0.25,1500.0,6,11,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,19,11,132,0.25,1500.0,6,11,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,20,9,108,0.25,1500.0,6,10,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,21,12,144,0.25,1500.0,6,12,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,22,12,144,0.25,1500.0,6,12,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,23,7,84,0.25,1500.0,6,9,A,False
MRO-0212,Airframe Component [B737-800] #212,Airframe Component,B737-800,11811.76,47,24,11,132,0.25,1500.0,6,11,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,1,8,96,0.25,1500.0,3,19,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,2,6,72,0.25,1500.0,3,17,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,3,3,36,0.25,1500.0,3,12,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,4,10,120,0.25,1500.0,3,22,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,5,3,36,0.25,1500.0,3,12,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,6,5,60,0.25,1500.0,3,15,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,7,0,0,0.25,1500.0,3,2,C,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,8,4,48,0.25,1500.0,3,14,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,9,7,84,0.25,1500.0,3,18,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,10,1,12,0.25,1500.0,3,7,B,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,11,4,48,0.25,1500.0,3,14,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,12,4,48,0.25,1500.0,3,14,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,13,4,48,0.25,1500.0,3,14,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,14,3,36,0.25,1500.0,3,12,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,15,3,36,0.25,1500.0,3,12,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,16,3,36,0.25,1500.0,3,12,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,17,6,72,0.25,1500.0,3,17,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,18,2,24,0.25,1500.0,3,10,B,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,19,5,60,0.25,1500.0,3,15,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,20,4,48,0.25,1500.0,3,14,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,21,6,72,0.25,1500.0,3,17,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,22,5,60,0.25,1500.0,3,15,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,23,4,48,0.25,1500.0,3,14,A,False
MRO-0213,Airframe Component [B777-300ER] #213,Airframe Component,B777-300ER,2912.8,14,24,6,72,0.25,1500.0,3,17,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,1,16,192,0.25,1500.0,6,16,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,2,11,132,0.25,1500.0,6,14,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,3,11,132,0.25,1500.0,6,14,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,4,15,180,0.25,1500.0,6,16,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,5,10,120,0.25,1500.0,6,13,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,6,12,144,0.25,1500.0,6,14,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,7,11,132,0.25,1500.0,6,14,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,8,9,108,0.25,1500.0,6,12,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,9,7,84,0.25,1500.0,6,11,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,10,9,108,0.25,1500.0,6,12,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,11,6,72,0.25,1500.0,6,10,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,12,4,48,0.25,1500.0,6,8,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,13,12,144,0.25,1500.0,6,14,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,14,6,72,0.25,1500.0,6,10,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,15,7,84,0.25,1500.0,6,11,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,16,5,60,0.25,1500.0,6,9,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,17,9,108,0.25,1500.0,6,12,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,18,10,120,0.25,1500.0,6,13,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,19,4,48,0.25,1500.0,6,8,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,20,10,120,0.25,1500.0,6,13,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,21,12,144,0.25,1500.0,6,14,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,22,12,144,0.25,1500.0,6,14,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,23,4,48,0.25,1500.0,6,8,A,False
MRO-0214,Airframe Component [A320neo] #214,Airframe Component,A320neo,8060.69,47,24,16,192,0.25,1500.0,6,16,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,1,4,48,0.25,1500.0,6,7,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,2,1,12,0.25,1500.0,6,3,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,3,6,72,0.25,1500.0,6,8,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,4,0,0,0.25,1500.0,6,1,C,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,5,4,48,0.25,1500.0,6,7,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,6,4,48,0.25,1500.0,6,7,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,7,2,24,0.25,1500.0,6,5,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,8,0,0,0.25,1500.0,6,1,C,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,9,1,12,0.25,1500.0,6,3,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,10,3,36,0.25,1500.0,6,6,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,11,1,12,0.25,1500.0,6,3,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,12,6,72,0.25,1500.0,6,8,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,13,0,0,0.25,1500.0,6,1,C,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,14,2,24,0.25,1500.0,6,5,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,15,2,24,0.25,1500.0,6,5,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,16,3,36,0.25,1500.0,6,6,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,17,2,24,0.25,1500.0,6,5,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,18,1,12,0.25,1500.0,6,3,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,19,4,48,0.25,1500.0,6,7,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,20,2,24,0.25,1500.0,6,5,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,21,4,48,0.25,1500.0,6,7,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,22,0,0,0.25,1500.0,6,1,C,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,23,1,12,0.25,1500.0,6,3,A,False
MRO-0215,Airframe Component [B787-9] #215,Airframe Component,B787-9,11776.03,58,24,0,0,0.25,1500.0,6,1,C,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,1,2,24,0.25,1500.0,6,10,B,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,2,6,72,0.25,1500.0,6,17,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,3,3,36,0.25,1500.0,6,12,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,4,8,96,0.25,1500.0,6,20,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,5,2,24,0.25,1500.0,6,10,B,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,6,6,72,0.25,1500.0,6,17,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,7,1,12,0.25,1500.0,6,7,B,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,8,8,96,0.25,1500.0,6,20,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,9,5,60,0.25,1500.0,6,16,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,10,7,84,0.25,1500.0,6,19,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,11,11,132,0.25,1500.0,6,23,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,12,5,60,0.25,1500.0,6,16,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,13,3,36,0.25,1500.0,6,12,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,14,3,36,0.25,1500.0,6,12,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,15,4,48,0.25,1500.0,6,14,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,16,2,24,0.25,1500.0,6,10,B,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,17,3,36,0.25,1500.0,6,12,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,18,4,48,0.25,1500.0,6,14,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,19,1,12,0.25,1500.0,6,7,B,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,20,2,24,0.25,1500.0,6,10,B,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,21,5,60,0.25,1500.0,6,16,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,22,3,36,0.25,1500.0,6,12,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,23,6,72,0.25,1500.0,6,17,A,False
MRO-0216,Airframe Component [A350-900] #216,Airframe Component,A350-900,2820.09,57,24,3,36,0.25,1500.0,6,12,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,1,3,36,0.25,1500.0,4,9,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,2,3,36,0.25,1500.0,4,9,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,3,6,72,0.25,1500.0,4,13,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,4,9,108,0.25,1500.0,4,16,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,5,9,108,0.25,1500.0,4,16,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,6,8,96,0.25,1500.0,4,15,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,7,5,60,0.25,1500.0,4,12,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,8,4,48,0.25,1500.0,4,10,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,9,8,96,0.25,1500.0,4,15,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,10,6,72,0.25,1500.0,4,13,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,11,7,84,0.25,1500.0,4,14,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,12,4,48,0.25,1500.0,4,10,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,13,3,36,0.25,1500.0,4,9,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,14,6,72,0.25,1500.0,4,13,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,15,8,96,0.25,1500.0,4,15,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,16,2,24,0.25,1500.0,4,7,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,17,7,84,0.25,1500.0,4,14,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,18,6,72,0.25,1500.0,4,13,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,19,14,168,0.25,1500.0,4,20,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,20,3,36,0.25,1500.0,4,9,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,21,4,48,0.25,1500.0,4,10,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,22,4,48,0.25,1500.0,4,10,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,23,8,96,0.25,1500.0,4,15,A,False
MRO-0217,Airframe Component [A350-900] #217,Airframe Component,A350-900,5022.65,20,24,8,96,0.25,1500.0,4,15,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,1,6,72,0.25,1500.0,6,11,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,2,13,156,0.25,1500.0,6,17,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,3,10,120,0.25,1500.0,6,15,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,4,15,180,0.25,1500.0,6,18,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,5,12,144,0.25,1500.0,6,16,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,6,13,156,0.25,1500.0,6,17,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,7,8,96,0.25,1500.0,6,13,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,8,22,264,0.25,1500.0,6,22,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,9,9,108,0.25,1500.0,6,14,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,10,11,132,0.25,1500.0,6,16,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,11,10,120,0.25,1500.0,6,15,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,12,4,48,0.25,1500.0,6,9,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,13,8,96,0.25,1500.0,6,13,A,False
MRO-0218,Airframe Component [B737-800] #218,Airframe Component,B737-800,6228.92,49,14,7,84,0.25,1500.0,6,12,A,False
